AUSPOSTID,POSTCODE,LOCATION,STATE,LONGITUDE,LATITUDE
581,2036,MATRAVILLE,NSW,151.230846,-33.957549
582,2036,PHILLIP BAY,NSW,151.236692,-33.980556
583,2036,PORT BOTANY,NSW,151.225013,-33.966245
584,2037,FOREST LODGE,NSW,151.181127,-33.881215
585,2037,GLEBE,NSW,151.187791,-33.880815
586,2038,ANNANDALE,NSW,151.170681,-33.881435
587,2039,ROZELLE,NSW,151.170573,-33.863063
588,2040,LEICHHARDT,NSW,151.157057,-33.883793
589,2040,LILYFIELD,NSW,151.165788,-33.872991
590,2041,BALMAIN,NSW,151.178009,-33.856498
591,2041,BALMAIN EAST,NSW,151.190598,-33.857833
592,2041,BIRCHGROVE,NSW,151.180609,-33.853386
593,2042,ENMORE,NSW,151.171098,-33.899362
594,2042,NEWTOWN,NSW,151.180013,-33.896449
595,2043,ERSKINEVILLE,NSW,151.184114,-33.899681
596,2044,ST PETERS,NSW,151.180126,-33.911062
597,2044,ST PETERS DC,NSW,null,null
598,2044,SYDENHAM,NSW,151.166104,-33.915222
599,2044,TEMPE,NSW,151.160747,-33.924777
600,2045,HABERFIELD,NSW,151.138839,-33.880496
601,2046,ABBOTSFORD,NSW,151.129453,-33.852469
602,2046,CANADA BAY,NSW,151.116398,-33.863194
603,2046,CHISWICK,NSW,151.135954,-33.851437
604,2046,FIVE DOCK,NSW,151.130136,-33.866368
605,2046,RODD POINT,NSW,151.141652,-33.868208
606,2046,RUSSELL LEA,NSW,151.140711,-33.86072
607,2046,WAREEMBA,NSW,151.130728,-33.856828
608,2047,DRUMMOYNE,NSW,151.154542,-33.851056
609,2048,STANMORE,NSW,151.16535,-33.897351
610,2048,WESTGATE,NSW,150.1390075,-32.8310013
611,2049,LEWISHAM,NSW,151.144413,-33.894902
612,2049,PETERSHAM,NSW,151.154136,-33.896242
613,2049,PETERSHAM NORTH,NSW,151.158575,-33.889283
614,2050,CAMPERDOWN,NSW,151.175276,-33.885977
615,2050,MISSENDEN ROAD,NSW,151.1815315,-33.888668
616,2052,UNSW SYDNEY,NSW,null,null
617,2055,NORTH SYDNEY,NSW,null,null
618,2057,CHATSWOOD,NSW,null,null
619,2058,NORTHERN SUBURBS MC,NSW,null,null
620,2059,NORTH SYDNEY,NSW,null,null
621,2060,HMAS PLATYPUS,NSW,150.1390075,-32.8310013
622,2060,HMAS WATERHEN,NSW,151.1945813,-33.8397841
623,2060,LAVENDER BAY,NSW,151.208015,-33.84307
624,2060,MCMAHONS POINT,NSW,151.20425,-33.84464
625,2060,NORTH SYDNEY,NSW,151.206481,-33.838265
626,2060,NORTH SYDNEY SHOPPINGWORLD,NSW,150.1390075,-32.8310013
627,2060,WAVERTON,NSW,151.195808,-33.839969
628,2061,KIRRIBILLI,NSW,151.212705,-33.846275
629,2061,MILSONS POINT,NSW,151.211568,-33.847526
630,2062,CAMMERAY,NSW,151.21043,-33.821953
631,2063,NORTHBRIDGE,NSW,151.207945,-33.810428
632,2064,ARTARMON,NSW,151.185655,-33.809426
633,2065,CROWS NEST,NSW,151.199192,-33.82609
634,2065,CROWS NEST DC,NSW,null,null
635,2065,GREENWICH,NSW,151.186129,-33.831958
636,2065,NAREMBURN,NSW,151.20116,-33.817299
637,2065,ROYAL NORTH SHORE HOSPITAL,NSW,151.1920317,-33.8215447
638,2065,ST LEONARDS,NSW,151.195504,-33.823248
639,2065,WOLLSTONECRAFT,NSW,151.192677,-33.83221
640,2066,LANE COVE,NSW,151.168722,-33.814599
641,2066,LANE COVE DC,NSW,null,null
642,2066,LANE COVE NORTH,NSW,151.170912,-33.807556
643,2066,LANE COVE WEST,NSW,151.153281,-33.806246
644,2066,LINLEY POINT,NSW,151.148251,-33.826777
645,2066,LONGUEVILLE,NSW,151.165342,-33.833096
646,2066,NORTHWOOD,NSW,151.177751,-33.829732
647,2066,RIVERVIEW,NSW,151.159934,-33.825587
648,2067,CHATSWOOD,NSW,151.185329,-33.795617
649,2067,CHATSWOOD WEST,NSW,151.167142,-33.796332
650,2068,CASTLECRAG,NSW,151.212643,-33.802403
651,2068,MIDDLE COVE,NSW,151.207975,-33.794087
652,2068,NORTH WILLOUGHBY,NSW,151.1986,-33.801483
653,2068,WILLOUGHBY,NSW,151.1986,-33.801483
654,2068,WILLOUGHBY EAST,NSW,151.203505,-33.802534
655,2068,WILLOUGHBY NORTH,NSW,151.195787,-33.793089
656,2069,CASTLE COVE,NSW,151.199948,-33.784165
657,2069,ROSEVILLE,NSW,151.177111,-33.784635
658,2069,ROSEVILLE CHASE,NSW,151.195195,-33.778902
659,2070,EAST LINDFIELD,NSW,151.186095,-33.766415
660,2070,LINDFIELD,NSW,151.168736,-33.776441
661,2070,LINDFIELD WEST,NSW,151.168736,-33.776441
662,2071,EAST KILLARA,NSW,151.170003,-33.753498
663,2071,KILLARA,NSW,151.162047,-33.766376
664,2072,GORDON,NSW,151.152835,-33.755765
665,2073,PYMBLE,NSW,151.141103,-33.74414
666,2073,WEST PYMBLE,NSW,151.126038,-33.760383
667,2074,NORTH TURRAMURRA,NSW,151.147146,-33.713419
668,2074,SOUTH TURRAMURRA,NSW,151.113441,-33.746027
669,2074,TURRAMURRA,NSW,151.129809,-33.733244
670,2074,WARRAWEE,NSW,151.126134,-33.722839
671,2075,ST IVES,NSW,151.158551,-33.730601
672,2075,ST IVES CHASE,NSW,151.163446,-33.707895
673,2076,NORMANHURST,NSW,151.097331,-33.720999
674,2076,NORTH WAHROONGA,NSW,151.123179,-33.702704
675,2076,WAHROONGA,NSW,151.118119,-33.716405
676,2077,ASQUITH,NSW,151.108685,-33.687484
677,2077,HORNSBY,NSW,151.098696,-33.704748
678,2077,HORNSBY HEIGHTS,NSW,151.095503,-33.670086
679,2077,WAITARA,NSW,151.104136,-33.709541
680,2079,MOUNT COLAH,NSW,151.115118,-33.670869
681,2080,MOUNT KURING-GAI,NSW,151.1337662,-33.6472079
682,2081,BEROWRA,NSW,151.150117,-33.623581
683,2081,COWAN,NSW,151.171015,-33.589491
684,2082,BEROWRA CREEK,NSW,151.135342,-33.611335
685,2082,BEROWRA HEIGHTS,NSW,151.136829,-33.610968
686,2082,BEROWRA WATERS,NSW,151.11837,-33.601653
687,2083,BAR POINT,NSW,151.163329,-33.507463
688,2083,BROOKLYN,NSW,151.22519,-33.548006
689,2083,CHEERO POINT,NSW,151.195142,-33.514637
690,2083,COGRA BAY,NSW,151.223002,-33.519596
691,2083,DANGAR ISLAND,NSW,151.241762,-33.539357
692,2083,MILSONS PASSAGE,NSW,151.176541,-33.518967
693,2083,MOONEY MOONEY,NSW,151.198198,-33.52801
694,2084,COTTAGE POINT,NSW,151.203831,-33.619578
695,2084,DUFFYS FOREST,NSW,151.199879,-33.676775
696,2084,TERREY HILLS,NSW,151.22847,-33.683644
697,2085,BELROSE,NSW,151.211439,-33.739288
698,2085,BELROSE WEST,NSW,151.211439,-33.739288
699,2085,DAVIDSON,NSW,151.194197,-33.738731
700,2086,FRENCHS FOREST,NSW,151.226036,-33.750964
701,2086,FRENCHS FOREST EAST,NSW,151.245461,-33.751488
702,2087,FORESTVILLE,NSW,151.21406,-33.762011
703,2087,KILLARNEY HEIGHTS,NSW,151.216125,-33.773728
704,2088,MOSMAN,NSW,151.24409,-33.829077
705,2088,SPIT JUNCTION,NSW,151.242292,-33.822964
706,2089,KURRABA POINT,NSW,151.19261,-33.818284
707,2089,NEUTRAL BAY,NSW,151.221232,-33.83112
708,2089,NEUTRAL BAY JUNCTION,NSW,151.222401,-33.831529
709,2090,CREMORNE,NSW,151.230233,-33.828131
710,2090,CREMORNE JUNCTION,NSW,151.209195,-33.840672
711,2090,CREMORNE POINT,NSW,151.228231,-33.84447
712,2091,HMAS PENGUIN,NSW,null,null
713,2092,SEAFORTH,NSW,151.251146,-33.797106
714,2093,BALGOWLAH,NSW,151.26268,-33.794121
715,2093,BALGOWLAH HEIGHTS,NSW,151.257401,-33.800553
716,2093,CLONTARF,NSW,151.255095,-33.808238
717,2093,MANLY VALE,NSW,151.267315,-33.784036
718,2093,NORTH BALGOWLAH,NSW,151.251721,-33.787074
719,2094,FAIRLIGHT,NSW,151.269966,-33.796219
720,2095,MANLY,NSW,151.2889468,-33.7985051
721,2095,MANLY EAST,NSW,151.288876,-33.801822
722,2096,CURL CURL,NSW,151.294035,-33.768937
723,2096,FRESHWATER,NSW,151.285772,-33.778663
724,2096,QUEENSCLIFF,NSW,151.287817,-33.784595
725,2097,COLLAROY,NSW,151.303133,-33.740969
726,2097,COLLAROY BEACH,NSW,151.301232,-33.732122
727,2097,COLLAROY PLATEAU,NSW,151.241648,-33.753323
728,2097,WHEELER HEIGHTS,NSW,151.277439,-33.732476
729,2099,CROMER,NSW,151.278523,-33.740353
730,2099,DEE WHY,NSW,151.28554,-33.753451
731,2099,NARRAWEENA,NSW,151.274687,-33.749912
732,2099,NORTH CURL CURL,NSW,151.295691,-33.761652
733,2100,ALLAMBIE HEIGHTS,NSW,151.248864,-33.765076
734,2100,BEACON HILL,NSW,151.261272,-33.752406
735,2100,BROOKVALE,NSW,151.273824,-33.766629
736,2100,NORTH MANLY,NSW,151.269339,-33.775702
737,2100,OXFORD FALLS,NSW,151.248218,-33.730197
738,2100,WARRINGAH MALL,NSW,151.2663518,-33.7674422
739,2101,ELANORA HEIGHTS,NSW,151.280156,-33.695015
740,2101,INGLESIDE,NSW,151.262322,-33.683176
741,2101,NARRABEEN,NSW,151.287366,-33.723127
742,2101,NORTH NARRABEEN,NSW,151.293622,-33.702661
743,2102,WARRIEWOOD,NSW,151.300248,-33.699138
744,2102,WARRIEWOOD DC,NSW,null,null
745,2102,WARRIEWOOD SHOPPING SQUARE,NSW,150.1390075,-32.8310013
746,2103,MONA VALE,NSW,151.303222,-33.678626
747,2104,BAYVIEW,NSW,151.2896758,-33.6590932
748,2105,CHURCH POINT,NSW,151.284352,-33.644873
749,2105,ELVINA BAY,NSW,151.276109,-33.642011
750,2105,LOVETT BAY,NSW,151.278429,-33.637405
751,2105,MCCARRS CREEK,NSW,null,null
752,2105,MORNING BAY,NSW,151.281623,-33.623044
753,2105,SCOTLAND ISLAND,NSW,151.290116,-33.641752
754,2106,NEWPORT,NSW,151.309312,-33.659896
755,2106,NEWPORT BEACH,NSW,151.322776,-33.652485
756,2107,AVALON BEACH,NSW,151.330596,-33.636325
757,2107,BILGOLA BEACH,NSW,null,null
758,2107,BILGOLA PLATEAU,NSW,null,null
759,2107,CLAREVILLE,NSW,151.313321,-33.634905
760,2107,WHALE BEACH,NSW,151.330438,-33.614274
761,2108,COASTERS RETREAT,NSW,151.29883,-33.6048
762,2108,CURRAWONG BEACH,NSW,null,null
763,2108,GREAT MACKEREL BEACH,NSW,151.300451,-33.591729
764,2108,PALM BEACH,NSW,151.321419,-33.604282
765,2109,MACQUARIE UNIVERSITY,NSW,null,null
766,2110,HUNTERS HILL,NSW,151.156191,-33.835116
767,2110,WOOLWICH,NSW,151.172535,-33.838393
768,2111,BORONIA PARK,NSW,151.156191,-33.835116
769,2111,GLADESVILLE,NSW,151.126964,-33.832894
770,2111,HENLEY,NSW,151.135943,-33.842216
771,2111,HUNTLEYS COVE,NSW,151.138785,-33.839702
772,2111,HUNTLEYS POINT,NSW,151.145968,-33.840088
773,2111,MONASH PARK,NSW,151.125215,-33.82248
774,2111,TENNYSON POINT,NSW,151.117286,-33.831448
775,2112,DENISTONE EAST,NSW,151.097546,-33.797177
776,2112,PUTNEY,NSW,151.112549,-33.824735
777,2112,RYDE,NSW,151.104942,-33.812953
778,2113,BLENHEIM ROAD,NSW,151.133698,-33.798787
779,2113,EAST RYDE,NSW,151.140289,-33.813769
780,2113,MACQUARIE CENTRE,NSW,151.121023,-33.7769179
781,2113,MACQUARIE PARK,NSW,151.134041,-33.779795
782,2113,NORTH RYDE,NSW,151.124355,-33.79677
783,2114,DENISTONE,NSW,151.07959,-33.799441
784,2114,DENISTONE WEST,NSW,151.066085,-33.802382
785,2114,MEADOWBANK,NSW,151.090715,-33.815912
786,2114,MELROSE PARK,NSW,151.076089,-33.816575
787,2114,WEST RYDE,NSW,151.088724,-33.807712
788,2115,ERMINGTON,NSW,151.054495,-33.814144
789,2116,RYDALMERE,NSW,151.041737,-33.812333
790,2117,DUNDAS,NSW,151.044189,-33.799405
791,2117,DUNDAS VALLEY,NSW,151.061185,-33.78724
792,2117,OATLANDS,NSW,151.026314,-33.796298
793,2117,TELOPEA,NSW,151.045106,-33.795986
794,2118,CARLINGFORD,NSW,151.047707,-33.782959
795,2118,CARLINGFORD COURT,NSW,151.056382,-33.776725
796,2118,CARLINGFORD NORTH,NSW,151.047719,-33.763237
797,2118,KINGSDENE,NSW,151.02806,-33.784272
798,2119,BEECROFT,NSW,151.064533,-33.749498
799,2119,CHELTENHAM,NSW,151.079364,-33.76169
800,2120,PENNANT HILLS,NSW,151.071433,-33.738681
801,2120,THORNLEIGH,NSW,151.081226,-33.730816
802,2120,WESTLEIGH,NSW,151.072836,-33.711956
803,2121,EPPING,NSW,151.082365,-33.772549
804,2121,NORTH EPPING,NSW,151.087742,-33.759777
805,2122,EASTWOOD,NSW,151.080914,-33.789986
806,2122,MARSFIELD,NSW,151.094241,-33.783971
807,2123,PARRAMATTA,NSW,null,null
808,2124,PARRAMATTA,NSW,null,null
809,2125,WEST PENNANT HILLS,NSW,151.039113,-33.753676
810,2126,CHERRYBROOK,NSW,151.044318,-33.721632
811,2127,NEWINGTON,NSW,151.054828,-33.839276
812,2127,SYDNEY OLYMPIC PARK,NSW,151.066669,-33.847896
813,2127,WENTWORTH POINT,NSW,151.192459,-33.879865
814,2128,SILVERWATER,NSW,151.047591,-33.835928
815,2129,SYDNEY MARKETS,NSW,null,null
816,2130,SUMMER HILL,NSW,151.137258,-33.891712
817,2131,ASHFIELD,NSW,151.125862,-33.889533
818,2132,CROYDON,NSW,151.114771,-33.883163
819,2133,CROYDON PARK,NSW,151.108581,-33.895299
820,2133,ENFIELD SOUTH,NSW,151.093456,-33.895575
821,2134,BURWOOD,NSW,151.103682,-33.877423
822,2134,BURWOOD NORTH,NSW,151.103933,-33.876154
823,2135,STRATHFIELD,NSW,151.093993,-33.873913
824,2136,BURWOOD HEIGHTS,NSW,151.103412,-33.888328
825,2136,ENFIELD,NSW,151.092425,-33.886854
826,2136,STRATHFIELD SOUTH,NSW,151.082992,-33.891711
827,2137,BREAKFAST POINT,NSW,151.107502,-33.841583
828,2137,CABARITA,NSW,151.113765,-33.849081
829,2137,CONCORD,NSW,151.103502,-33.857857
830,2137,MORTLAKE,NSW,151.10698,-33.843435
831,2137,NORTH STRATHFIELD,NSW,151.091954,-33.85746
832,2138,CONCORD WEST,NSW,151.087326,-33.848041
833,2138,CONCORD WEST DC,NSW,null,null
834,2138,LIBERTY GROVE,NSW,151.083609,-33.841665
835,2138,RHODES,NSW,151.088105,-33.830764
836,2139,CONCORD REPATRIATION HOSPITAL,NSW,null,null
837,2140,HOMEBUSH,NSW,151.081847,-33.859654
838,2140,HOMEBUSH SOUTH,NSW,151.08447,-33.867767
839,2140,HOMEBUSH WEST,NSW,151.069369,-33.866788
840,2141,BERALA,NSW,151.031033,-33.871904
841,2141,LIDCOMBE,NSW,151.043519,-33.865218
842,2141,LIDCOMBE NORTH,NSW,151.047419,-33.854197
843,2141,ROOKWOOD,NSW,151.058147,-33.866398
844,2142,BLAXCELL,NSW,151.008129,-33.853251
845,2142,CAMELLIA,NSW,151.022191,-33.816872
846,2142,CLYDE,NSW,151.019414,-33.832322
847,2142,GRANVILLE,NSW,151.01064,-33.835887
848,2142,HOLROYD,NSW,150.993334,-33.829836
849,2142,ROSEHILL,NSW,151.024558,-33.819992
850,2142,SOUTH GRANVILLE,NSW,151.006224,-33.863022
851,2143,BIRRONG,NSW,151.022398,-33.89022
852,2143,POTTS HILL,NSW,151.031087,-33.898247
853,2143,REGENTS PARK,NSW,151.023796,-33.883928
854,2143,REGENTS PARK DC,NSW,null,null
855,2144,AUBURN,NSW,151.033421,-33.849322
856,2145,CONSTITUTION HILL,NSW,150.974865,-33.801156
857,2145,GIRRAWEEN,NSW,150.947276,-33.799843
858,2145,GREYSTANES,NSW,150.951452,-33.829667
859,2145,MAYS HILL,NSW,150.990511,-33.82066
860,2145,PEMULWUY,NSW,150.920776,-33.815942
861,2145,PENDLE HILL,NSW,150.955614,-33.801912
862,2145,SOUTH WENTWORTHVILLE,NSW,150.969376,-33.823892
863,2145,WENTWORTHVILLE,NSW,150.970183,-33.805922
864,2145,WESTMEAD,NSW,150.986608,-33.805332
865,2146,OLD TOONGABBIE,NSW,150.974108,-33.792713
866,2146,TOONGABBIE,NSW,150.950644,-33.788942
867,2146,TOONGABBIE EAST,NSW,150.9700097,-33.7859398
868,2147,KINGS LANGLEY,NSW,150.922711,-33.742079
869,2147,LALOR PARK,NSW,150.930337,-33.761339
870,2147,SEVEN HILLS,NSW,150.934257,-33.775477
871,2147,SEVEN HILLS WEST,NSW,150.923871,-33.771047
872,2148,ARNDELL PARK,NSW,150.871959,-33.787266
873,2148,BLACKTOWN,NSW,150.908501,-33.770184
874,2148,BLACKTOWN WESTPOINT,NSW,150.909232,-33.779885
875,2148,HUNTINGWOOD,NSW,150.879863,-33.797537
876,2148,KINGS PARK,NSW,150.904598,-33.745736
877,2148,MARAYONG,NSW,150.898338,-33.746168
878,2148,PROSPECT,NSW,150.916198,-33.801553
879,2150,HARRIS PARK,NSW,151.008961,-33.822427
880,2150,PARRAMATTA,NSW,151.003451,-33.816957
881,2150,PARRAMATTA WESTFIELD,NSW,150.1390075,-32.8310013
882,2151,NORTH PARRAMATTA,NSW,151.010707,-33.798043
883,2151,NORTH ROCKS,NSW,151.02854,-33.768119
884,2152,NORTHMEAD,NSW,150.995523,-33.789258
885,2153,BAULKHAM HILLS,NSW,150.992887,-33.758601
886,2153,BELLA VISTA,NSW,150.95501,-33.737345
887,2153,WINSTON HILLS,NSW,150.987795,-33.776054
888,2154,CASTLE HILL,NSW,151.005616,-33.732307
889,2155,BEAUMONT HILLS,NSW,150.946875,-33.703416
890,2155,KELLYVILLE,NSW,150.958009,-33.712415
891,2155,KELLYVILLE RIDGE,NSW,150.92865,-33.700104
892,2155,ROUSE HILL,NSW,150.915397,-33.682068
893,2156,ANNANGROVE,NSW,150.943505,-33.657772
894,2156,GLENHAVEN,NSW,151.006899,-33.703218
895,2156,KENTHURST,NSW,151.005034,-33.661023
896,2157,CANOELANDS,NSW,151.061148,-33.508714
897,2157,FOREST GLEN,NSW,151.012846,-33.549519
898,2157,GLENORIE,NSW,151.023035,-33.620011
899,2158,DURAL,NSW,151.028435,-33.681875
900,2158,DURAL DC,NSW,null,null
901,2158,MIDDLE DURAL,NSW,151.021276,-33.648471
902,2158,ROUND CORNER,NSW,151.017906,-33.695103
903,2159,ARCADIA,NSW,151.052726,-33.623101
904,2159,BERRILEE,NSW,151.095573,-33.61497
905,2159,FIDDLETOWN,NSW,151.055702,-33.602321
906,2159,GALSTON,NSW,151.043059,-33.652661
907,2160,MERRYLANDS,NSW,150.989219,-33.836381
908,2160,MERRYLANDS WEST,NSW,150.972036,-33.832864
909,2161,GUILDFORD,NSW,150.985958,-33.853984
910,2161,GUILDFORD WEST,NSW,150.972299,-33.851099
911,2161,OLD GUILDFORD,NSW,150.988073,-33.867084
912,2161,YENNORA,NSW,150.969356,-33.860889
913,2162,CHESTER HILL,NSW,151.001185,-33.883157
914,2162,SEFTON,NSW,151.011469,-33.885501
915,2163,CARRAMAR,NSW,150.961884,-33.884558
916,2163,LANSDOWNE,NSW,150.971005,-33.893687
917,2163,VILLAWOOD,NSW,150.976468,-33.883679
918,2164,SMITHFIELD,NSW,150.940431,-33.853546
919,2164,SMITHFIELD WEST,NSW,150.922215,-33.850834
920,2164,WETHERILL PARK,NSW,150.913204,-33.847512
921,2164,WETHERILL PARK BC,NSW,null,null
922,2164,WOODPARK,NSW,150.961859,-33.84063
923,2165,FAIRFIELD,NSW,150.955512,-33.868529
924,2165,FAIRFIELD EAST,NSW,150.977528,-33.869449
925,2165,FAIRFIELD HEIGHTS,NSW,150.938451,-33.864603
926,2165,FAIRFIELD WEST,NSW,150.922057,-33.868955
927,2166,CABRAMATTA,NSW,150.935889,-33.89507
928,2166,CABRAMATTA WEST,NSW,150.917514,-33.899136
929,2166,CANLEY HEIGHTS,NSW,150.923895,-33.883633
930,2166,CANLEY VALE,NSW,150.943275,-33.887291
931,2166,LANSVALE,NSW,150.952786,-33.89733
932,2167,GLENFIELD,NSW,150.894517,-33.971305
933,2168,ASHCROFT,NSW,150.899095,-33.917587
934,2168,BUSBY,NSW,150.875155,-33.910896
935,2168,CARTWRIGHT,NSW,150.890356,-33.926577
936,2168,GREEN VALLEY,NSW,150.86636,-33.903526
937,2168,HECKENBERG,NSW,150.889921,-33.911083
938,2168,HINCHINBROOK,NSW,150.863863,-33.916611
939,2168,MILLER,NSW,150.885109,-33.919409
940,2168,SADLEIR,NSW,150.890212,-33.920629
941,2170,CASULA,NSW,150.907753,-33.94735
942,2170,CASULA MALL,NSW,150.908826,-33.95023
943,2170,CHIPPING NORTON,NSW,150.961662,-33.916829
944,2170,HAMMONDVILLE,NSW,150.953727,-33.948113
945,2170,LIVERPOOL,NSW,150.924429,-33.92505
946,2170,LIVERPOOL SOUTH,NSW,150.906608,-33.933376
947,2170,LIVERPOOL WESTFIELD,NSW,150.1390075,-32.8310013
948,2170,LURNEA,NSW,150.896105,-33.931947
949,2170,MOOREBANK,NSW,150.953602,-33.933805
950,2170,MOUNT PRITCHARD,NSW,150.90304,-33.894817
951,2170,PRESTONS,NSW,150.872145,-33.942903
952,2170,WARWICK FARM,NSW,150.932752,-33.913423
953,2171,CARNES HILL,NSW,150.832566,-33.936166
954,2171,CECIL HILLS,NSW,150.853171,-33.883696
955,2171,ELIZABETH HILLS,NSW,150.845225,-33.878482
956,2171,HORNINGSEA PARK,NSW,150.842975,-33.945088
957,2171,HOXTON PARK,NSW,150.857888,-33.92678
958,2171,LEN WATERS ESTATE,NSW,150.1390075,-32.8310013
959,2171,MIDDLETON GRANGE,NSW,150.839967,-33.922272
960,2171,WEST HOXTON,NSW,150.847115,-33.92915
961,2172,PLEASURE POINT,NSW,150.98764,-33.966909
962,2172,SANDY POINT,NSW,150.993967,-33.975419
963,2172,VOYAGER POINT,NSW,150.97238,-33.964547
964,2173,HOLSWORTHY,NSW,150.949972,-33.950403
965,2173,WATTLE GROVE,NSW,150.936403,-33.963316
966,2174,EDMONDSON PARK,NSW,150.859483,-33.9596675
967,2175,HORSLEY PARK,NSW,150.85149,-33.8430171
968,2176,ABBOTSBURY,NSW,150.867768,-33.877538
969,2176,BOSSLEY PARK,NSW,150.88415,-33.86626
970,2176,EDENSOR PARK,NSW,150.875292,-33.877057
971,2176,GREENFIELD PARK,NSW,150.889408,-33.872187
972,2176,PRAIRIEWOOD,NSW,150.90213,-33.867342
973,2176,ST JOHNS PARK,NSW,150.905403,-33.885824
974,2176,WAKELEY,NSW,150.90888,-33.873966
975,2177,BONNYRIGG,NSW,150.886505,-33.888801
976,2177,BONNYRIGG HEIGHTS,NSW,150.868448,-33.892667
977,2178,CECIL PARK,NSW,150.838225,-33.87478
978,2178,KEMPS CREEK,NSW,150.790485,-33.88013
979,2178,MOUNT VERNON,NSW,150.807887,-33.862377
980,2179,AUSTRAL,NSW,150.812031,-33.933109
981,2179,LEPPINGTON,NSW,150.81727,-33.964333
982,2190,CHULLORA,NSW,151.055898,-33.892441
983,2190,GREENACRE,NSW,151.057271,-33.906744
984,2190,MOUNT LEWIS,NSW,151.047838,-33.917157
985,2191,BELFIELD,NSW,151.083553,-33.902107
986,2192,BELMORE,NSW,151.0875,-33.916035
987,2193,ASHBURY,NSW,151.11932,-33.901897
988,2193,CANTERBURY,NSW,151.121145,-33.910848
989,2193,HURLSTONE PARK,NSW,151.13224,-33.909964
990,2194,CAMPSIE,NSW,151.1024573,-33.9135852
991,2195,LAKEMBA,NSW,151.075921,-33.920457
992,2195,LAKEMBA DC,NSW,null,null
993,2195,WILEY PARK,NSW,151.068194,-33.922464
994,2196,PUNCHBOWL,NSW,151.054635,-33.925686
995,2196,ROSELANDS,NSW,151.073197,-33.933167
996,2197,BASS HILL,NSW,150.994316,-33.898004
997,2198,GEORGES HALL,NSW,150.982469,-33.912851
998,2199,YAGOONA,NSW,151.026108,-33.907725
999,2199,YAGOONA WEST,NSW,151.026108,-33.907725
1000,2200,BANKSTOWN,NSW,151.034909,-33.919539
1001,2200,BANKSTOWN AERODROME,NSW,150.9918338,-33.9231049
1002,2200,BANKSTOWN NORTH,NSW,151.039298,-33.904622
1003,2200,BANKSTOWN SQUARE,NSW,151.0376746,-33.9163515
1004,2200,CONDELL PARK,NSW,151.011619,-33.922034
1005,2200,MANAHAN,NSW,151.005545,-33.916293
1006,2200,MOUNT LEWIS,NSW,151.047838,-33.917157
1007,2203,DULWICH HILL,NSW,151.143319,-33.904241
1008,2204,MARRICKVILLE,NSW,151.157187,-33.910923
1009,2204,MARRICKVILLE METRO,NSW,150.1390075,-32.8310013
1010,2204,MARRICKVILLE SOUTH,NSW,151.151568,-33.915178
1011,2205,ARNCLIFFE,NSW,151.1446898,-33.9363226
1012,2205,TURRELLA,NSW,151.140643,-33.929963
1013,2205,WOLLI CREEK,NSW,151.155272,-33.930744
1014,2206,CLEMTON PARK,NSW,151.103282,-33.925357
1015,2206,EARLWOOD,NSW,151.12648,-33.92651
1016,2207,BARDWELL PARK,NSW,151.125594,-33.93207
1017,2207,BARDWELL VALLEY,NSW,151.134686,-33.935083
1018,2207,BEXLEY,NSW,151.12721,-33.949135
1019,2207,BEXLEY NORTH,NSW,151.114186,-33.938306
1020,2207,BEXLEY SOUTH,NSW,151.117388,-33.959548
1021,2208,KINGSGROVE,NSW,151.101345,-33.941974
1022,2208,KINGSGROVE DC,NSW,null,null
1023,2208,KINGSWAY WEST,NSW,151.0945015,-33.9498945
1024,2209,BEVERLY HILLS,NSW,151.084782,-33.952293
1025,2209,NARWEE,NSW,151.069628,-33.948609
1026,2210,LUGARNO,NSW,151.046942,-33.982956
1027,2210,PEAKHURST,NSW,151.062187,-33.959715
1028,2210,PEAKHURST DC,NSW,null,null
1029,2210,PEAKHURST HEIGHTS,NSW,151.057596,-33.968127
1030,2210,RIVERWOOD,NSW,151.052469,-33.949859
1031,2211,PADSTOW,NSW,151.038163,-33.953915
1032,2211,PADSTOW HEIGHTS,NSW,151.030955,-33.971073
1033,2212,REVESBY,NSW,151.017247,-33.951507
1034,2212,REVESBY HEIGHTS,NSW,151.015063,-33.968802
1035,2212,REVESBY NORTH,NSW,151.007296,-33.943582
1036,2213,EAST HILLS,NSW,150.986695,-33.963359
1037,2213,PANANIA,NSW,150.998047,-33.95613
1038,2213,PICNIC POINT,NSW,151.000056,-33.979303
1039,2214,MILPERRA,NSW,150.989263,-33.937834
1040,2216,BANKSIA,NSW,151.140161,-33.945237
1041,2216,BRIGHTON-LE-SANDS,NSW,151.155362,-33.960538
1042,2216,KYEEMAGH,NSW,151.159943,-33.951452
1043,2216,ROCKDALE,NSW,151.137624,-33.952747
1044,2216,ROCKDALE DC,NSW,null,null
1045,2217,BEVERLEY PARK,NSW,151.131345,-33.975135
1046,2217,KOGARAH,NSW,151.133462,-33.963107
1047,2217,KOGARAH BAY,NSW,151.123296,-33.979117
1048,2217,MONTEREY,NSW,151.150983,-33.973068
1049,2217,RAMSGATE,NSW,151.139847,-33.984683
1050,2217,RAMSGATE BEACH,NSW,151.1483,-33.981114
1051,2218,ALLAWAH,NSW,151.114517,-33.970018
1052,2218,CARLTON,NSW,151.124528,-33.968523
1053,2219,DOLLS POINT,NSW,151.146801,-33.993495
1054,2219,SANDRINGHAM,NSW,151.139252,-33.998763
